order_id,order_item_id,product_id,product_category,sale_date_utc,order_status,amount_source_usd,source_currency_assumption,rate_date,usd_per_eur,rate_age_days,amount_eur,rate_source_url
80207,116383,17236,Fashion Hoodies & Sweatshirts,2024-01-13,SHIPPED,77.84,"USD (POC assumption, unverified)",2024-01-12,1.09420000,1,71.14,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
80230,116418,9316,Socks & Hosiery,2024-01-02,COMPLETE,12.99,"USD (POC assumption, unverified)",2024-01-02,1.09560000,0,11.86,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
80378,116640,7250,Skirts,2024-01-01,SHIPPED,79.99,"USD (POC assumption, unverified)",2023-12-29,1.10500000,3,72.39,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
80429,116709,2607,Active,2024-01-17,SHIPPED,41.98,"USD (POC assumption, unverified)",2024-01-17,1.08770000,0,38.60,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
80436,116718,11731,Intimates,2024-01-05,SHIPPED,28.00,"USD (POC assumption, unverified)",2024-01-05,1.09210000,0,25.64,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
80436,116719,10121,Sleep & Lounge,2024-01-05,SHIPPED,27.99,"USD (POC assumption, unverified)",2024-01-05,1.09210000,0,25.63,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
80436,116720,15799,Plus,2024-01-02,SHIPPED,27.99,"USD (POC assumption, unverified)",2024-01-02,1.09560000,0,25.55,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
80558,116927,11607,Intimates,2024-01-13,SHIPPED,56.95,"USD (POC assumption, unverified)",2024-01-12,1.09420000,1,52.05,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
80691,117124,9362,Socks & Hosiery,2024-01-31,COMPLETE,13.00,"USD (POC assumption, unverified)",2024-01-31,1.08370000,0,12.00,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
80794,117281,8577,Outerwear & Coats,2024-01-16,COMPLETE,105.56,"USD (POC assumption, unverified)",2024-01-16,1.08820000,0,97.00,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
80867,117391,23054,Shorts,2024-01-15,SHIPPED,64.00,"USD (POC assumption, unverified)",2024-01-15,1.09450000,0,58.47,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
81174,117841,14459,Maternity,2024-01-30,COMPLETE,88.00,"USD (POC assumption, unverified)",2024-01-30,1.08460000,0,81.14,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
81174,117842,6017,Leggings,2024-01-27,COMPLETE,17.99,"USD (POC assumption, unverified)",2024-01-26,1.08710000,1,16.55,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
81174,117843,13483,Swim,2024-01-27,COMPLETE,52.00,"USD (POC assumption, unverified)",2024-01-26,1.08710000,1,47.83,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
81248,117943,8406,Outerwear & Coats,2024-01-19,SHIPPED,80.00,"USD (POC assumption, unverified)",2024-01-19,1.08870000,0,73.48,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
81547,118389,25832,Underwear,2024-01-23,SHIPPED,39.00,"USD (POC assumption, unverified)",2024-01-23,1.08720000,0,35.87,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
81586,118440,10179,Sleep & Lounge,2024-01-15,COMPLETE,259.00,"USD (POC assumption, unverified)",2024-01-15,1.09450000,0,236.64,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
81586,118441,13244,Swim,2024-01-18,COMPLETE,34.99,"USD (POC assumption, unverified)",2024-01-18,1.08750000,0,32.17,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
81586,118442,6105,Leggings,2024-01-15,COMPLETE,31.99,"USD (POC assumption, unverified)",2024-01-15,1.09450000,0,29.23,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
81678,118571,19935,Suits & Sport Coats,2024-01-02,COMPLETE,49.99,"USD (POC assumption, unverified)",2024-01-02,1.09560000,0,45.63,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
81744,118664,5073,Jeans,2024-01-09,COMPLETE,135.00,"USD (POC assumption, unverified)",2024-01-09,1.09400000,0,123.40,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
81759,118682,7713,Blazers & Jackets,2024-01-23,SHIPPED,58.50,"USD (POC assumption, unverified)",2024-01-23,1.08720000,0,53.81,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
81931,118912,8559,Outerwear & Coats,2024-01-22,SHIPPED,27.95,"USD (POC assumption, unverified)",2024-01-22,1.08900000,0,25.67,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
82517,119721,6572,Shorts,2024-01-31,SHIPPED,78.00,"USD (POC assumption, unverified)",2024-01-31,1.08370000,0,71.98,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
82525,119733,7211,Skirts,2024-01-02,COMPLETE,25.00,"USD (POC assumption, unverified)",2024-01-02,1.09560000,0,22.82,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
82525,119734,883,Sweaters,2024-01-01,COMPLETE,166.50,"USD (POC assumption, unverified)",2023-12-29,1.10500000,3,150.68,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
82611,119851,8973,Socks & Hosiery,2024-01-24,SHIPPED,18.42,"USD (POC assumption, unverified)",2024-01-24,1.09050000,0,16.89,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
83084,120540,18131,Active,2024-01-17,SHIPPED,28.00,"USD (POC assumption, unverified)",2024-01-17,1.08770000,0,25.74,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
83084,120541,25016,Socks,2024-01-17,SHIPPED,13.99,"USD (POC assumption, unverified)",2024-01-17,1.08770000,0,12.86,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
83288,120857,21761,Pants,2024-01-09,SHIPPED,39.99,"USD (POC assumption, unverified)",2024-01-09,1.09400000,0,36.55,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
83288,120858,25611,Underwear,2024-01-08,SHIPPED,27.00,"USD (POC assumption, unverified)",2024-01-08,1.09460000,0,24.67,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
83318,120907,9817,Sleep & Lounge,2024-01-18,SHIPPED,88.00,"USD (POC assumption, unverified)",2024-01-18,1.08750000,0,80.92,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
83318,120908,809,Sweaters,2024-01-18,SHIPPED,43.97,"USD (POC assumption, unverified)",2024-01-18,1.08750000,0,40.43,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
83318,120909,524,Tops & Tees,2024-01-17,SHIPPED,12.23,"USD (POC assumption, unverified)",2024-01-17,1.08770000,0,11.24,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
83318,120910,13351,Swim,2024-01-18,SHIPPED,54.00,"USD (POC assumption, unverified)",2024-01-18,1.08750000,0,49.66,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
83352,120957,4804,Jeans,2024-01-20,COMPLETE,154.00,"USD (POC assumption, unverified)",2024-01-19,1.08870000,1,141.45,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
83470,121131,24138,Outerwear & Coats,2024-01-28,COMPLETE,450.00,"USD (POC assumption, unverified)",2024-01-26,1.08710000,2,413.95,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
83470,121132,24684,Socks,2024-01-26,COMPLETE,12.00,"USD (POC assumption, unverified)",2024-01-26,1.08710000,0,11.04,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
83475,121140,3696,Dresses,2024-01-29,COMPLETE,39.99,"USD (POC assumption, unverified)",2024-01-29,1.08230000,0,36.95,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
83639,121366,2808,Active,2024-01-31,SHIPPED,59.99,"USD (POC assumption, unverified)",2024-01-31,1.08370000,0,55.36,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
83688,121438,10782,Intimates,2024-01-06,SHIPPED,10.50,"USD (POC assumption, unverified)",2024-01-05,1.09210000,1,9.61,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
83688,121439,389,Tops & Tees,2024-01-09,SHIPPED,23.99,"USD (POC assumption, unverified)",2024-01-09,1.09400000,0,21.93,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
83752,121530,27634,Swim,2024-01-20,SHIPPED,45.00,"USD (POC assumption, unverified)",2024-01-19,1.08870000,1,41.33,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
83752,121531,20401,Suits & Sport Coats,2024-01-19,SHIPPED,79.95,"USD (POC assumption, unverified)",2024-01-19,1.08870000,0,73.44,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
83858,121674,20981,Jeans,2024-01-21,COMPLETE,78.00,"USD (POC assumption, unverified)",2024-01-19,1.08870000,2,71.65,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
83858,121675,19207,Sweaters,2024-01-24,COMPLETE,39.99,"USD (POC assumption, unverified)",2024-01-24,1.09050000,0,36.67,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
83858,121676,21947,Pants,2024-01-25,COMPLETE,29.99,"USD (POC assumption, unverified)",2024-01-25,1.08930000,0,27.53,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
83867,121687,21531,Jeans,2024-01-23,COMPLETE,325.00,"USD (POC assumption, unverified)",2024-01-23,1.08720000,0,298.93,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
83867,121688,25646,Underwear,2024-01-23,COMPLETE,30.00,"USD (POC assumption, unverified)",2024-01-23,1.08720000,0,27.59,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
84104,122034,16173,Tops & Tees,2024-01-03,SHIPPED,54.99,"USD (POC assumption, unverified)",2024-01-03,1.09190000,0,50.36,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
84120,122057,20787,Jeans,2024-01-30,SHIPPED,64.95,"USD (POC assumption, unverified)",2024-01-30,1.08460000,0,59.88,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
84164,122117,20809,Jeans,2024-01-02,SHIPPED,31.49,"USD (POC assumption, unverified)",2024-01-02,1.09560000,0,28.74,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
84186,122149,8618,Outerwear & Coats,2024-01-22,SHIPPED,190.00,"USD (POC assumption, unverified)",2024-01-22,1.08900000,0,174.47,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
84517,122642,4890,Jeans,2024-01-02,COMPLETE,75.78,"USD (POC assumption, unverified)",2024-01-02,1.09560000,0,69.17,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
84558,122702,10874,Intimates,2024-01-07,SHIPPED,25.00,"USD (POC assumption, unverified)",2024-01-05,1.09210000,2,22.89,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
84558,122703,5359,Pants & Capris,2024-01-07,SHIPPED,25.00,"USD (POC assumption, unverified)",2024-01-05,1.09210000,2,22.89,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
84558,122704,10689,Intimates,2024-01-04,SHIPPED,124.80,"USD (POC assumption, unverified)",2024-01-04,1.09530000,0,113.94,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
84558,122705,11175,Intimates,2024-01-05,SHIPPED,87.58,"USD (POC assumption, unverified)",2024-01-05,1.09210000,0,80.19,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
84653,122840,5768,Leggings,2024-01-16,SHIPPED,27.95,"USD (POC assumption, unverified)",2024-01-16,1.08820000,0,25.68,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
85938,124670,11084,Intimates,2024-01-25,SHIPPED,18.00,"USD (POC assumption, unverified)",2024-01-25,1.08930000,0,16.52,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
86445,125395,23,Tops & Tees,2024-01-24,COMPLETE,59.50,"USD (POC assumption, unverified)",2024-01-24,1.09050000,0,54.56,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
86483,125454,18840,Sweaters,2024-01-28,COMPLETE,82.60,"USD (POC assumption, unverified)",2024-01-26,1.08710000,2,75.98,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
86498,125477,11380,Intimates,2024-01-14,COMPLETE,25.00,"USD (POC assumption, unverified)",2024-01-12,1.09420000,2,22.85,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
86511,125498,23005,Shorts,2024-01-13,SHIPPED,49.50,"USD (POC assumption, unverified)",2024-01-12,1.09420000,1,45.24,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
86529,125525,12137,Intimates,2024-01-08,COMPLETE,19.99,"USD (POC assumption, unverified)",2024-01-08,1.09460000,0,18.26,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
86529,125526,6867,Shorts,2024-01-07,COMPLETE,14.75,"USD (POC assumption, unverified)",2024-01-05,1.09210000,2,13.51,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
86728,125799,1585,Fashion Hoodies & Sweatshirts,2024-01-15,SHIPPED,108.00,"USD (POC assumption, unverified)",2024-01-15,1.09450000,0,98.68,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
86960,126151,10860,Intimates,2024-01-09,COMPLETE,10.50,"USD (POC assumption, unverified)",2024-01-09,1.09400000,0,9.60,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
86960,126152,1523,Fashion Hoodies & Sweatshirts,2024-01-06,COMPLETE,117.99,"USD (POC assumption, unverified)",2024-01-05,1.09210000,1,108.04,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
87087,126324,21073,Jeans,2024-01-20,COMPLETE,69.00,"USD (POC assumption, unverified)",2024-01-19,1.08870000,1,63.38,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
87087,126325,20679,Jeans,2024-01-19,COMPLETE,29.99,"USD (POC assumption, unverified)",2024-01-19,1.08870000,0,27.55,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
87087,126326,22768,Shorts,2024-01-21,COMPLETE,38.00,"USD (POC assumption, unverified)",2024-01-19,1.08870000,2,34.90,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
87087,126327,24846,Socks,2024-01-17,COMPLETE,19.99,"USD (POC assumption, unverified)",2024-01-17,1.08770000,0,18.38,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
87150,126424,27282,Sleep & Lounge,2024-01-27,COMPLETE,45.17,"USD (POC assumption, unverified)",2024-01-26,1.08710000,1,41.55,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
87606,127067,17012,Tops & Tees,2024-01-08,SHIPPED,25.00,"USD (POC assumption, unverified)",2024-01-08,1.09460000,0,22.84,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
87847,127438,13397,Swim,2024-01-01,COMPLETE,98.00,"USD (POC assumption, unverified)",2023-12-29,1.10500000,3,88.69,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
87946,127586,26780,Sleep & Lounge,2024-01-21,COMPLETE,32.49,"USD (POC assumption, unverified)",2024-01-19,1.08870000,2,29.84,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
87946,127587,28282,Swim,2024-01-21,COMPLETE,59.50,"USD (POC assumption, unverified)",2024-01-19,1.08870000,2,54.65,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
88001,127667,17711,Fashion Hoodies & Sweatshirts,2024-01-20,COMPLETE,170.01,"USD (POC assumption, unverified)",2024-01-19,1.08870000,1,156.16,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
88042,127722,26227,Underwear,2024-01-18,SHIPPED,29.00,"USD (POC assumption, unverified)",2024-01-18,1.08750000,0,26.67,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
88042,127723,19737,Sweaters,2024-01-17,SHIPPED,33.99,"USD (POC assumption, unverified)",2024-01-17,1.08770000,0,31.25,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
88119,127840,23131,Shorts,2024-01-02,SHIPPED,34.99,"USD (POC assumption, unverified)",2024-01-02,1.09560000,0,31.94,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
88610,128545,11657,Intimates,2024-01-08,SHIPPED,17.98,"USD (POC assumption, unverified)",2024-01-08,1.09460000,0,16.43,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
88740,128747,16074,Tops & Tees,2024-01-15,SHIPPED,39.99,"USD (POC assumption, unverified)",2024-01-15,1.09450000,0,36.54,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
88807,128837,25506,Underwear,2024-01-08,COMPLETE,21.50,"USD (POC assumption, unverified)",2024-01-08,1.09460000,0,19.64,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
89067,129206,5884,Leggings,2024-01-12,COMPLETE,19.99,"USD (POC assumption, unverified)",2024-01-12,1.09420000,0,18.27,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
89475,129797,20575,Jeans,2024-01-10,COMPLETE,66.55,"USD (POC assumption, unverified)",2024-01-10,1.09460000,0,60.80,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
89488,129817,563,Tops & Tees,2024-01-18,COMPLETE,64.00,"USD (POC assumption, unverified)",2024-01-18,1.08750000,0,58.85,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
89543,129892,28621,Accessories,2024-01-23,SHIPPED,124.00,"USD (POC assumption, unverified)",2024-01-23,1.08720000,0,114.05,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
89759,130210,26739,Sleep & Lounge,2024-01-10,COMPLETE,9.95,"USD (POC assumption, unverified)",2024-01-10,1.09460000,0,9.09,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
89760,130211,18471,Active,2024-01-07,COMPLETE,23.99,"USD (POC assumption, unverified)",2024-01-05,1.09210000,2,21.97,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
89770,130228,19181,Sweaters,2024-01-11,COMPLETE,39.99,"USD (POC assumption, unverified)",2024-01-11,1.09870000,0,36.40,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
89770,130229,21591,Jeans,2024-01-08,COMPLETE,167.00,"USD (POC assumption, unverified)",2024-01-08,1.09460000,0,152.57,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
89770,130230,25945,Underwear,2024-01-07,COMPLETE,47.95,"USD (POC assumption, unverified)",2024-01-05,1.09210000,2,43.91,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
89843,130332,13058,Swim,2024-01-15,SHIPPED,24.99,"USD (POC assumption, unverified)",2024-01-15,1.09450000,0,22.83,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
89843,130333,9431,Socks & Hosiery,2024-01-14,SHIPPED,10.99,"USD (POC assumption, unverified)",2024-01-12,1.09420000,2,10.04,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
90018,130592,27119,Sleep & Lounge,2024-01-14,SHIPPED,25.00,"USD (POC assumption, unverified)",2024-01-12,1.09420000,2,22.85,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
90153,130789,12321,Intimates,2024-01-01,SHIPPED,28.00,"USD (POC assumption, unverified)",2023-12-29,1.10500000,3,25.34,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
90182,130834,13183,Swim,2024-01-06,COMPLETE,29.00,"USD (POC assumption, unverified)",2024-01-05,1.09210000,1,26.55,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
90182,130835,7322,Skirts,2024-01-04,COMPLETE,59.99,"USD (POC assumption, unverified)",2024-01-04,1.09530000,0,54.77,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
90343,131072,19108,Sweaters,2024-01-26,SHIPPED,129.00,"USD (POC assumption, unverified)",2024-01-26,1.08710000,0,118.66,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
90343,131073,19514,Sweaters,2024-01-25,SHIPPED,145.00,"USD (POC assumption, unverified)",2024-01-25,1.08930000,0,133.11,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
90347,131077,27131,Sleep & Lounge,2024-01-11,COMPLETE,27.00,"USD (POC assumption, unverified)",2024-01-11,1.09870000,0,24.57,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
90381,131130,5426,Pants & Capris,2024-01-13,SHIPPED,29.99,"USD (POC assumption, unverified)",2024-01-12,1.09420000,1,27.41,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
90880,131867,23683,Outerwear & Coats,2024-01-29,SHIPPED,99.99,"USD (POC assumption, unverified)",2024-01-29,1.08230000,0,92.39,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
90880,131868,23271,Shorts,2024-01-29,SHIPPED,45.00,"USD (POC assumption, unverified)",2024-01-29,1.08230000,0,41.58,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
91218,132332,24666,Socks,2024-01-21,COMPLETE,16.44,"USD (POC assumption, unverified)",2024-01-19,1.08870000,2,15.10,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
91218,132333,21117,Jeans,2024-01-20,COMPLETE,319.00,"USD (POC assumption, unverified)",2024-01-19,1.08870000,1,293.01,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
91218,132334,25442,Underwear,2024-01-18,COMPLETE,110.00,"USD (POC assumption, unverified)",2024-01-18,1.08750000,0,101.15,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
91597,132891,28247,Swim,2024-01-28,SHIPPED,89.50,"USD (POC assumption, unverified)",2024-01-26,1.08710000,2,82.33,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
91942,133381,12972,Swim,2024-01-21,COMPLETE,66.00,"USD (POC assumption, unverified)",2024-01-19,1.08870000,2,60.62,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
91942,133382,8856,Socks & Hosiery,2024-01-18,COMPLETE,18.90,"USD (POC assumption, unverified)",2024-01-18,1.08750000,0,17.38,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
91942,133383,479,Tops & Tees,2024-01-20,COMPLETE,80.00,"USD (POC assumption, unverified)",2024-01-19,1.08870000,1,73.48,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
92125,133648,23979,Outerwear & Coats,2024-01-24,COMPLETE,39.99,"USD (POC assumption, unverified)",2024-01-24,1.09050000,0,36.67,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
