source_row,order_id,order_item_id,product_id,sale_date_utc,order_status,item_status,order_disposition,sale_price,product_category,normalized_order_id,normalized_order_item_id,normalized_product_id,normalized_sale_date_utc,normalized_amount_source_usd,status,reason_code,reason_explanation
1395,84088,122009,13249,2024-01-10,Processing,Processing,A_VERIFIER_ETAT,38.0,Swim,84088,122009,13249,2024-01-10,38.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1400,84269,122276,21778,2024-01-19,Processing,Processing,A_VERIFIER_ETAT,46.9900016784668,Pants,84269,122276,21778,2024-01-19,46.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1401,84269,122277,19071,2024-01-19,Processing,Processing,A_VERIFIER_ETAT,81.2699966430664,Sweaters,84269,122277,19071,2024-01-19,81.27,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1402,84277,122287,5846,2024-01-22,Returned,Returned,EXCLUE_METIER,14.899999618530272,Leggings,84277,122287,5846,2024-01-22,14.90,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1404,84519,122644,22768,2024-01-04,Cancelled,Cancelled,EXCLUE_METIER,38.0,Shorts,84519,122644,22768,2024-01-04,38.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1405,84519,122645,28609,2024-01-03,Cancelled,Cancelled,EXCLUE_METIER,31.979999542236328,Accessories,84519,122645,28609,2024-01-03,31.98,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1406,84519,122646,17072,2024-01-05,Cancelled,Cancelled,EXCLUE_METIER,49.0,Fashion Hoodies & Sweatshirts,84519,122646,17072,2024-01-05,49.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1407,84543,122683,15513,2024-01-29,Cancelled,Cancelled,EXCLUE_METIER,47.9900016784668,Plus,84543,122683,15513,2024-01-29,47.99,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1413,84655,122843,8480,2024-01-07,Processing,Processing,A_VERIFIER_ETAT,159.9499969482422,Outerwear & Coats,84655,122843,8480,2024-01-07,159.95,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1414,84655,122844,12479,2024-01-05,Processing,Processing,A_VERIFIER_ETAT,36.950000762939446,Intimates,84655,122844,12479,2024-01-05,36.95,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1415,84655,122845,9374,2024-01-08,Processing,Processing,A_VERIFIER_ETAT,15.539999961853027,Socks & Hosiery,84655,122845,9374,2024-01-08,15.54,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1416,84655,122846,4500,2024-01-08,Processing,Processing,A_VERIFIER_ETAT,167.0,Jeans,84655,122846,4500,2024-01-08,167.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1417,84675,122876,13353,2024-01-31,Processing,Processing,A_VERIFIER_ETAT,98.0,Swim,84675,122876,13353,2024-01-31,98.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1418,84707,122919,16919,2024-01-30,Cancelled,Cancelled,EXCLUE_METIER,125.0,Tops & Tees,84707,122919,16919,2024-01-30,125.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1419,84785,123029,16272,2024-01-13,Cancelled,Cancelled,EXCLUE_METIER,48.9900016784668,Tops & Tees,84785,123029,16272,2024-01-13,48.99,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1420,84785,123030,20080,2024-01-13,Cancelled,Cancelled,EXCLUE_METIER,199.9900054931641,Suits & Sport Coats,84785,123030,20080,2024-01-13,199.99,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1421,84785,123031,23021,2024-01-14,Cancelled,Cancelled,EXCLUE_METIER,89.0,Shorts,84785,123031,23021,2024-01-14,89.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1422,84898,123200,13097,2024-01-07,Cancelled,Cancelled,EXCLUE_METIER,80.0,Swim,84898,123200,13097,2024-01-07,80.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1423,85071,123438,10111,2024-01-19,Cancelled,Cancelled,EXCLUE_METIER,39.950000762939446,Sleep & Lounge,85071,123438,10111,2024-01-19,39.95,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1424,85231,123667,18431,2024-01-09,Returned,Returned,EXCLUE_METIER,25.0,Active,85231,123667,18431,2024-01-09,25.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1425,85231,123668,23470,2024-01-09,Returned,Returned,EXCLUE_METIER,69.5,Shorts,85231,123668,23470,2024-01-09,69.50,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1426,85399,123905,380,2024-01-31,Cancelled,Cancelled,EXCLUE_METIER,22.989999771118164,Tops & Tees,85399,123905,380,2024-01-31,22.99,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1427,85577,124172,11127,2024-01-16,Processing,Processing,A_VERIFIER_ETAT,35.0,Intimates,85577,124172,11127,2024-01-16,35.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1428,85582,124179,13938,2024-01-13,Cancelled,Cancelled,EXCLUE_METIER,49.9900016784668,Accessories,85582,124179,13938,2024-01-13,49.99,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1429,85582,124180,5045,2024-01-14,Cancelled,Cancelled,EXCLUE_METIER,198.0,Jeans,85582,124180,5045,2024-01-14,198.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1430,85659,124284,13070,2024-01-19,Processing,Processing,A_VERIFIER_ETAT,29.0,Swim,85659,124284,13070,2024-01-19,29.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1432,86013,124776,3250,2024-01-17,Cancelled,Cancelled,EXCLUE_METIER,138.0,Dresses,86013,124776,3250,2024-01-17,138.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1433,86087,124871,19266,2024-01-04,Processing,Processing,A_VERIFIER_ETAT,132.3000030517578,Sweaters,86087,124871,19266,2024-01-04,132.30,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1434,86244,125095,9318,2024-01-19,Processing,Processing,A_VERIFIER_ETAT,6.989999771118164,Socks & Hosiery,86244,125095,9318,2024-01-19,6.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1435,86338,125233,12929,2024-01-20,Cancelled,Cancelled,EXCLUE_METIER,128.0,Swim,86338,125233,12929,2024-01-20,128.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1436,86338,125234,1679,2024-01-22,Cancelled,Cancelled,EXCLUE_METIER,59.5,Fashion Hoodies & Sweatshirts,86338,125234,1679,2024-01-22,59.50,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1437,86362,125274,2893,2024-01-14,Returned,Returned,EXCLUE_METIER,25.0,Active,86362,125274,2893,2024-01-14,25.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1441,86508,125495,26531,2024-01-30,Processing,Processing,A_VERIFIER_ETAT,28.0,Sleep & Lounge,86508,125495,26531,2024-01-30,28.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1445,86539,125539,14498,2024-01-14,Processing,Processing,A_VERIFIER_ETAT,28.989999771118164,Maternity,86539,125539,14498,2024-01-14,28.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1446,86630,125670,7624,2024-01-30,Processing,Processing,A_VERIFIER_ETAT,98.66000366210936,Blazers & Jackets,86630,125670,7624,2024-01-30,98.66,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1447,86685,125746,1024,2024-01-04,Processing,Processing,A_VERIFIER_ETAT,150.0,Sweaters,86685,125746,1024,2024-01-04,150.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1448,86706,125775,5034,2024-01-08,Returned,Returned,EXCLUE_METIER,34.900001525878906,Jeans,86706,125775,5034,2024-01-08,34.90,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1450,86915,126080,19492,2024-01-05,Processing,Processing,A_VERIFIER_ETAT,39.9900016784668,Sweaters,86915,126080,19492,2024-01-05,39.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1451,86952,126141,27579,2024-01-23,Processing,Processing,A_VERIFIER_ETAT,35.0,Swim,86952,126141,27579,2024-01-23,35.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1459,87289,126631,11559,2024-01-29,Processing,Processing,A_VERIFIER_ETAT,11.989999771118164,Intimates,87289,126631,11559,2024-01-29,11.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1460,87502,126926,23487,2024-01-05,Returned,Returned,EXCLUE_METIER,55.0,Shorts,87502,126926,23487,2024-01-05,55.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1461,87568,127017,27738,2024-01-24,Processing,Processing,A_VERIFIER_ETAT,55.0,Swim,87568,127017,27738,2024-01-24,55.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1462,87568,127018,29075,2024-01-24,Processing,Processing,A_VERIFIER_ETAT,12.390000343322754,Accessories,87568,127018,29075,2024-01-24,12.39,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1464,87614,127079,9382,2024-01-08,Processing,Processing,A_VERIFIER_ETAT,12.590000152587892,Socks & Hosiery,87614,127079,9382,2024-01-08,12.59,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1465,87614,127080,4317,2024-01-07,Processing,Processing,A_VERIFIER_ETAT,24.989999771118164,Jeans,87614,127080,4317,2024-01-07,24.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1466,87763,127303,3650,2024-01-02,Cancelled,Cancelled,EXCLUE_METIER,59.700000762939446,Dresses,87763,127303,3650,2024-01-02,59.70,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1475,88639,128595,19699,2024-01-21,Processing,Processing,A_VERIFIER_ETAT,52.0,Sweaters,88639,128595,19699,2024-01-21,52.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1476,88664,128636,1488,2024-01-03,Cancelled,Cancelled,EXCLUE_METIER,24.989999771118164,Sweaters,88664,128636,1488,2024-01-03,24.99,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1479,88889,128943,19426,2024-01-31,Returned,Returned,EXCLUE_METIER,52.0,Sweaters,88889,128943,19426,2024-01-31,52.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1480,88957,129037,12381,2024-01-30,Processing,Processing,A_VERIFIER_ETAT,38.950000762939446,Intimates,88957,129037,12381,2024-01-30,38.95,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1481,88967,129053,14177,2024-01-25,Processing,Processing,A_VERIFIER_ETAT,29.899999618530277,Accessories,88967,129053,14177,2024-01-25,29.90,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1483,89100,129249,16810,2024-01-20,Returned,Returned,EXCLUE_METIER,25.0,Tops & Tees,89100,129249,16810,2024-01-20,25.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1484,89368,129646,1297,2024-01-11,Processing,Processing,A_VERIFIER_ETAT,86.61000061035155,Sweaters,89368,129646,1297,2024-01-11,86.61,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1485,89368,129647,4248,2024-01-11,Processing,Processing,A_VERIFIER_ETAT,89.5,Jeans,89368,129647,4248,2024-01-11,89.50,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1489,89630,130021,5600,2024-01-16,Processing,Processing,A_VERIFIER_ETAT,41.959999084472656,Pants & Capris,89630,130021,5600,2024-01-16,41.96,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1495,89797,130267,28042,2024-01-24,Processing,Processing,A_VERIFIER_ETAT,65.0,Swim,89797,130267,28042,2024-01-24,65.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1496,89830,130312,24609,2024-01-24,Processing,Processing,A_VERIFIER_ETAT,12.739999771118164,Socks,89830,130312,24609,2024-01-24,12.74,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1497,89830,130313,24720,2024-01-26,Processing,Processing,A_VERIFIER_ETAT,10.0,Socks,89830,130313,24720,2024-01-26,10.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1498,89837,130323,18324,2024-01-21,Processing,Processing,A_VERIFIER_ETAT,48.0,Active,89837,130323,18324,2024-01-21,48.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1501,89954,130503,3138,2024-01-14,Returned,Returned,EXCLUE_METIER,140.0,Dresses,89954,130503,3138,2024-01-14,140.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1502,89958,130507,20887,2024-01-20,Processing,Processing,A_VERIFIER_ETAT,169.0,Jeans,89958,130507,20887,2024-01-20,169.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1504,90044,130634,17982,2024-01-01,Cancelled,Cancelled,EXCLUE_METIER,40.880001068115234,Fashion Hoodies & Sweatshirts,90044,130634,17982,2024-01-01,40.88,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1506,90163,130807,27688,2024-01-29,Returned,Returned,EXCLUE_METIER,60.0,Swim,90163,130807,27688,2024-01-29,60.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1507,90163,130808,28055,2024-01-27,Returned,Returned,EXCLUE_METIER,59.0,Swim,90163,130808,28055,2024-01-27,59.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1510,90197,130857,19265,2024-01-24,Processing,Processing,A_VERIFIER_ETAT,148.0,Sweaters,90197,130857,19265,2024-01-24,148.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1515,90583,131432,15990,2024-01-29,Processing,Processing,A_VERIFIER_ETAT,32.0,Tops & Tees,90583,131432,15990,2024-01-29,32.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1516,90605,131464,25103,2024-01-05,Processing,Processing,A_VERIFIER_ETAT,44.950000762939446,Socks,90605,131464,25103,2024-01-05,44.95,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1517,90605,131465,20709,2024-01-02,Processing,Processing,A_VERIFIER_ETAT,53.0,Jeans,90605,131465,20709,2024-01-02,53.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1518,90674,131573,10380,2024-01-10,Returned,Returned,EXCLUE_METIER,31.950000762939453,Intimates,90674,131573,10380,2024-01-10,31.95,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1519,90722,131644,9299,2024-01-15,Returned,Returned,EXCLUE_METIER,6.5,Socks & Hosiery,90722,131644,9299,2024-01-15,6.50,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1520,90755,131689,7444,2024-01-24,Processing,Processing,A_VERIFIER_ETAT,99.98999786376952,Skirts,90755,131689,7444,2024-01-24,99.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1521,90781,131718,24918,2024-01-25,Processing,Processing,A_VERIFIER_ETAT,12.210000038146973,Socks,90781,131718,24918,2024-01-25,12.21,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1522,90787,131732,10142,2024-01-09,Processing,Processing,A_VERIFIER_ETAT,39.950000762939446,Sleep & Lounge,90787,131732,10142,2024-01-09,39.95,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1523,90787,131733,14297,2024-01-12,Processing,Processing,A_VERIFIER_ETAT,143.49000549316406,Accessories,90787,131733,14297,2024-01-12,143.49,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1524,90810,131767,27554,2024-01-25,Returned,Returned,EXCLUE_METIER,52.0,Swim,90810,131767,27554,2024-01-25,52.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1525,90810,131768,16404,2024-01-23,Returned,Returned,EXCLUE_METIER,25.0,Tops & Tees,90810,131768,16404,2024-01-23,25.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1526,90830,131796,7801,2024-01-21,Returned,Returned,EXCLUE_METIER,398.0,Blazers & Jackets,90830,131796,7801,2024-01-21,398.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1529,91194,132298,9824,2024-01-03,Processing,Processing,A_VERIFIER_ETAT,54.9900016784668,Sleep & Lounge,91194,132298,9824,2024-01-03,54.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1533,91335,132507,7032,2024-01-07,Processing,Processing,A_VERIFIER_ETAT,28.5,Shorts,91335,132507,7032,2024-01-07,28.50,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1534,91489,132735,16234,2024-01-30,Processing,Processing,A_VERIFIER_ETAT,29.989999771118164,Tops & Tees,91489,132735,16234,2024-01-30,29.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1535,91489,132736,19949,2024-01-27,Processing,Processing,A_VERIFIER_ETAT,129.99000549316406,Suits & Sport Coats,91489,132736,19949,2024-01-27,129.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1537,91653,132982,4217,2024-01-08,Processing,Processing,A_VERIFIER_ETAT,69.0,Jeans,91653,132982,4217,2024-01-08,69.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1538,91785,133162,620,2024-01-08,Cancelled,Cancelled,EXCLUE_METIER,25.0,Tops & Tees,91785,133162,620,2024-01-08,25.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1539,91785,133163,5962,2024-01-11,Cancelled,Cancelled,EXCLUE_METIER,27.950000762939453,Leggings,91785,133163,5962,2024-01-11,27.95,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1540,91785,133164,10664,2024-01-11,Cancelled,Cancelled,EXCLUE_METIER,35.0,Intimates,91785,133164,10664,2024-01-11,35.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1541,91830,133230,1789,2024-01-01,Processing,Processing,A_VERIFIER_ETAT,18.6299991607666,Fashion Hoodies & Sweatshirts,91830,133230,1789,2024-01-01,18.63,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1542,91835,133238,21554,2024-01-07,Cancelled,Cancelled,EXCLUE_METIER,89.98999786376953,Jeans,91835,133238,21554,2024-01-07,89.99,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1543,91857,133270,21716,2024-01-30,Returned,Returned,EXCLUE_METIER,41.83000183105469,Pants,91857,133270,21716,2024-01-30,41.83,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1547,92084,133587,11008,2024-01-03,Cancelled,Cancelled,EXCLUE_METIER,10.5,Intimates,92084,133587,11008,2024-01-03,10.50,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1548,92085,133588,24069,2024-01-15,Processing,Processing,A_VERIFIER_ETAT,284.75,Outerwear & Coats,92085,133588,24069,2024-01-15,284.75,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
